,pred
3920,189688.21509938885
3921,190815.5309945543
3922,211963.96237479837
3923,262363.50470174546
3924,68283.24900531447
3925,183080.97172903668
3926,193294.10663259646
3927,350639.9607688873
3928,273562.19454263686
3929,201892.43323141075
3930,116701.83985836578
3931,446601.41205120296
3932,138079.11378126475
3933,234870.09293906047
3934,150854.02266551385
3935,230187.86956636253
3936,353196.8212968455
3937,258693.65059936873
3938,162549.6235019911
3939,165751.230620561
3940,165338.36154341997
3941,134332.93190649437
3942,137355.0572402954
3943,145442.78239112496
3944,149815.70319292674
3945,235343.9736818876
3946,195174.38436347328
3947,228656.42667438454
3948,107130.54840833509
3949,180730.3495703606
3950,145813.11139530363
3951,173884.9831213584
3952,159709.3710872214
3953,161528.4262910682
3954,119456.52921216232
3955,205500.28325885304
3956,146596.04017163187
3957,206299.36480809734
3958,316684.27334333473
3959,191810.3197040971
3960,454284.1493507839
3961,161669.25405327027
3962,229197.16814076062
3963,155750.82086928634
3964,195721.4438665054
3965,195578.53508176198
3966,179614.4033045205
3967,140249.57748991955
3968,209789.40266228458
3969,218586.34572466253
3970,356390.80033736804
3971,153319.05314887982
3972,211411.09459144462
3973,203909.17402932598
3974,269193.7377922164
3975,233349.75322414088
3976,256402.7833712496
3977,229356.19012797266
3978,156004.9197998551
3979,194360.2757884319
3980,336948.9252658494
3981,227968.00090955463
3982,226162.9880487705
3983,186031.37536187412
3984,156476.38960812302
3985,182196.75977577292
3986,285234.0034938715
3987,135670.90466257374
3988,197265.4161885497
3989,219318.53947574605
3990,146544.74412361527
3991,314072.18346943165
3992,144968.69950566188
3993,173240.45263358857
3994,213352.65873188982
3995,139348.6615838686
3996,216577.16578064114
3997,197165.1574254825
3998,207492.27298804716
3999,180983.4993186294
4000,192640.27299709254
4001,290472.776769942
4002,514444.3964131762
4003,207395.40415958985
4004,310044.2567880921
4005,180455.8769031956
4006,229153.10481336789
4007,274740.43459373876
4008,132078.6750180208
4009,237164.4935724506
4010,135517.89118028875
4011,326538.08601243276
4012,146343.59037390866
4013,160990.89009200336
4014,273655.5593188589
4015,192965.24057681512
4016,298950.9658823324
4017,205016.1655942544
4018,251374.5010703256
4019,301853.0626073305
4020,197011.79122751762
4021,289840.7920155759
4022,177655.4866448405
4023,162807.12121609107
4024,384584.6577383094
4025,412112.1046198703
4026,160949.29307320018
4027,128374.98630812291
4028,373731.57466507726
4029,297451.5615905959
4030,187298.45757631442
4031,181582.12911382067
4032,341985.89076857246
4033,147500.81625414544
4034,155105.98184168368
4035,170541.29139038574
4036,270076.3410868731
4037,150473.8397514878
4038,172454.5113881031
4039,302145.86685424106
4040,278918.57490811637
4041,130705.92298607333
4042,369720.60606687336
4043,151306.51985395278
4044,269069.4917642242
4045,178050.58930502523
4046,234151.46003048346
4047,261250.9898821571
4048,202486.06164156282
4049,152416.23842837938
4050,389219.3015802418
4051,164064.26261828226
4052,308255.07662150165
4053,160237.94636086357
4054,346396.99069963396
4055,276177.8826237093
4056,260807.88009209043
4057,185564.8316148453
4058,169816.46485798687
4059,180412.65156999687
4060,272243.95573928783
4061,283207.83606321894
4062,151249.8854902491
4063,111418.72767116688
4064,146792.94151388848
4065,163503.04527399308
4066,206282.14878232405
4067,360564.11568182305
4068,268238.0044124453
4069,319903.03341519146
4070,172302.45322118993
4071,216730.81005939658
4072,200432.89618053145
4073,166498.20597500808
4074,205996.6774187286
4075,179894.27387712355
4076,223805.77261700027
4077,186859.88449041522
4078,220014.45365657314
4079,335177.3245295249
4080,202085.22651827452
4081,153358.31324566758
4082,146435.35283239672
4083,157260.6849070918
4084,111309.86016082905
4085,274107.64784252626
4086,196596.84953488898
4087,221847.82510137034
4088,421010.4915869153
4089,268284.9197610361
4090,275838.50325687934
4091,107021.0277244872
4092,210180.51460630127
4093,239791.92210204926
4094,246218.232440947
4095,188308.72969385597
4096,183400.4091411723
4097,284330.7808112537
4098,169152.67835824593
4099,153553.53909522673
4100,315359.6789768577
4101,184478.23297063686
4102,164466.00151456136
4103,127489.10570382273
4104,359740.1178673448
4105,115985.01754617046
4106,176680.36946796867
4107,374208.9881784279
4108,217304.3914440806
4109,269289.6862598978
4110,283220.9575611423
4111,191205.49924157132
4112,122876.15570903904
4113,124245.7295798388
4114,230420.71954319745
4115,212720.4646390398
4116,206831.84823535904
4117,197464.13404143867
4118,262068.04774681217
4119,312322.90604495635
4120,169099.91325188943
4121,125485.94362650265
4122,145956.2867510367
4123,275693.836103514
4124,157229.65052607906
4125,261710.2016821895
4126,258805.64713443205
4127,322438.3079730386
4128,198815.3108824469
4129,291943.6042705872
4130,441585.9102572945
4131,193428.96928971948
4132,121527.95321352711
4133,195938.10157347913
4134,280956.9019281671
4135,279389.15778060304
4136,188944.30637558014
4137,201131.3972710082
4138,199688.03152747953
4139,154817.79337754566
4140,462235.9521025985
4141,155387.90673939776
4142,320333.0639598215
4143,124530.13198340037
4144,193394.9528116254
4145,175966.03474148148
4146,246972.36032897345
4147,244960.08777433532
4148,294339.6611205596
4149,196056.29185593
4150,258747.11930992268
4151,274926.6875533127
4152,217497.11554781895
4153,300241.449096703
4154,143293.1291357983
4155,280909.5215928283
4156,189692.91962838653
4157,230436.12069800586
4158,412694.15290023864
4159,259791.36083525524
4160,105635.28444065167
4161,209642.03422267272
4162,177577.27018582466
4163,283402.87728659454
4164,197646.551755927
4165,149779.1863859636
4166,299412.7455837233
4167,221111.03820738127
4168,258034.58083037936
4169,153795.5370001235
4170,242594.47070851678
4171,180890.86659453012
4172,143762.04319035253
4173,302579.92977136956
4174,380401.2121148895
4175,216465.86521225964
4176,188147.2887509279
4177,143573.05586764665
4178,297526.31707376713
4179,285539.2626766417
4180,441335.01809586096
4181,146755.42319813083
4182,159805.34569427438
4183,209621.1509162942
4184,282461.2769329682
4185,107927.84566638315
4186,153844.6392812244
4187,222674.4404119096
4188,192432.0248653202
4189,172962.11623250842
4190,215931.01360817227
4191,294128.25850615726
4192,438161.81193774746
4193,124449.42822453953
4194,198059.4218075053
4195,150318.8514489106
4196,210629.84411994237
4197,158606.64543315518
4198,180941.92755216398
4199,214044.8830170906
4200,213873.9140082534
4201,135420.5756003593
4202,299104.0942183714
4203,197192.84933208663
4204,175449.85483302566
4205,197157.66897832314
4206,489292.2313849713
4207,285789.7578350768
4208,123265.54030864518
4209,141600.5029566829
4210,198687.1827775187
4211,189366.26112235195
4212,154910.83679813298
4213,179586.04205176383
4214,183718.8513366157
4215,161423.22387595358
4216,248227.06525942413
4217,249655.42907149394
4218,319420.14048019977
4219,180259.0441989534
4220,261747.2936256539
4221,165230.6507305141
4222,149724.89963796295
4223,143478.72889845897
4224,181398.48224792938
4225,515437.5023357232
4226,157867.8300503177
4227,280388.20957721886
4228,271275.14721873554
4229,166544.19981157436
4230,183035.37945883066
4231,193263.91177983806
4232,269307.01712003053
4233,343431.36950476957
4234,280820.9927325798
4235,122480.32422618911
4236,79110.6504129131
4237,118338.33665595218
4238,303742.5196086539
4239,132131.4278225875
4240,162524.41176141164
4241,119992.03116906469
4242,161089.4623956318
4243,308593.50135582755
4244,149379.90496380857
4245,218112.28421957415
4246,351068.0283719588
4247,312818.74380040617
4248,116850.0094819744
4249,160286.47824492856
4250,145435.81702809414
4251,339603.4001704331
4252,141122.31464664455
4253,230598.61553744692
4254,332358.03981771204
4255,121024.47494827938
4256,210704.85469902103
4257,133553.83326962127
4258,131956.5919950803
4259,187477.50741687766
4260,327141.3227531502
4261,117498.30172710738
4262,183911.57259727354
4263,144211.69900165647
4264,222997.99599958875
4265,144941.82528975984
4266,416745.5466325647
4267,218735.18751151848
4268,179232.54811334095
4269,263332.45147105376
4270,200754.75135081835
4271,163334.85005365254
4272,298314.4607225484
4273,229896.15712512506
4274,250775.55324218716
4275,262105.4995546099
4276,133515.04628899123
4277,159187.4202354249
4278,185829.875421431
4279,287384.1273108473
4280,511473.86060507817
4281,184568.04937695048
4282,153618.89499197772
4283,248573.88589911166
4284,288872.9742817189
4285,168442.18915058338
4286,198821.64072660453
4287,125765.1667261661
4288,113328.72863536858
4289,156856.48464696843
4290,218429.84580980072
4291,126049.5304086728
4292,200965.6851454291
4293,210433.81149245676
4294,190057.65494425435
4295,170582.32252009807
4296,271700.3758923572
4297,332418.46451145154
4298,133327.17610946542
4299,187975.0316974847
4300,131648.84923833935
4301,319122.44080004655
4302,143794.16128244682
4303,318977.78390359355
4304,272234.89913100563
4305,206773.26883834842
4306,147783.44005910837
4307,182000.4452982937
4308,144258.04851804493
4309,152955.5505272297
4310,259620.13655695267
4311,129963.52120573532
4312,209598.85519167632
4313,167973.42995180213
4314,311673.89470462775
4315,167088.93553594244
4316,231869.8580876802
4317,143941.59559460136
4318,151274.03086541954
4319,263339.96814870695
4320,185999.81383505758
4321,120978.34911753856
4322,257839.05937342634
4323,183407.3073925932
4324,260038.76449725396
4325,253855.2537840268
4326,237984.87075130164
4327,116474.92958007194
4328,209957.0043915885
4329,133702.69728816784
4330,143272.25120363125
4331,395675.6195958136
4332,175237.84097770407
4333,314264.4896781592
4334,130423.66039182576
4335,202218.69216865767
4336,313616.3133825545
4337,172276.78659097903
4338,409022.65963129385
4339,208940.60853801016
4340,372743.45644426486
4341,198406.72989695883
4342,157831.21405477752
4343,110744.60149328577
4344,303430.3333678173
4345,157370.23599395333
4346,182369.3960835843
4347,127237.09589669203
4348,212224.29856895545
4349,178184.32301126025
4350,172613.75698660838
4351,129445.4650126301
4352,180767.29411802866
4353,150024.72201895752
4354,179575.29555651825
4355,181046.2271207168
4356,177653.59765893567
4357,208925.84558337904
4358,236171.56832115966
4359,88283.36837410748
4360,189528.52274197896
4361,305777.8310701544
4362,306140.904151523
4363,259439.2101759086
4364,325604.5073446795
4365,219320.3823808463
4366,194303.11207403638
4367,121631.63954932777
4368,141783.45870728782
4369,305950.9582554889
4370,343253.9788320102
4371,281873.05842687195
4372,259013.71944926583
4373,216562.38751681443
4374,372723.28841646406
4375,176317.5266319858
4376,209801.054142433
4377,276790.5711923712
4378,159813.63943686712
4379,126069.37585458573
4380,159197.34666822082
4381,185510.05309988663
4382,138580.30280230643
4383,124823.49159709917
4384,135785.72931250161
4385,206213.26286644832
4386,507646.0152887746
4387,157522.14916633768
4388,315903.2377029134
4389,113427.5248839367
4390,295188.08733802184
4391,186849.7579913853
4392,348145.0119246348
4393,262380.6887273692
4394,113443.61252998441
4395,96914.26605018749
4396,297306.0712039074
4397,183785.48642360594
4398,132473.90564421553
4399,317227.69106506323
4400,151288.18440974382
4401,134939.40765484833
4402,374757.82065908855
4403,452047.8124696529
4404,138662.59370206817
4405,160958.55539264085
4406,203232.38050713233
4407,227087.20651344213
4408,286800.0152767629
4409,185750.52609032646
4410,299430.17170938494
4411,134884.5508200494
4412,211471.0903367676
4413,335755.75490984693
4414,279291.34148962406
4415,278988.9684790678
4416,290400.69477560447
4417,208053.03575974313
4418,252682.0933270679
4419,189669.81837256448
4420,139740.70280022844
4421,254501.560061039
4422,163464.49080360576
4423,147807.73347081602
4424,498938.004186713
4425,236702.32756413444
4426,141763.1250050568
4427,164105.23922001646
4428,171391.24212524903
4429,124037.69924292935
4430,153485.4503341305
4431,210894.0025954406
4432,204821.56122845292
4433,276019.4714328909
4434,241491.01698939392
4435,301033.7693015548
4436,350059.5180998464
4437,126061.24760533315
4438,244325.87070849436
4439,195478.9364036832
4440,217507.30817406197
4441,305366.36674718297
4442,112550.1114760887
4443,138887.25870067262
4444,122054.51047572595
4445,209790.79874939565
4446,373116.69525267027
4447,136503.40360054118
4448,206369.74337202613
4449,299621.1006131904
4450,119919.83232513715
4451,137472.98970396872
4452,233026.07122335432
4453,185977.76055200901
4454,269923.4377438521
4455,179064.33047478044
4456,125057.3458133908
4457,120459.75208123215
4458,284540.2880309614
4459,197449.81774315686
4460,148581.15675302772
4461,168455.46077275675
4462,142468.18595590987
4463,311481.37708246126
4464,129363.34878541245
4465,186300.26590480772
4466,85041.37487657275
4467,147237.05565722336
4468,193993.1559716986
4469,154266.16599254886
4470,187120.75430607933
4471,337103.1282998682
4472,170871.9258950068
4473,176248.72481841996
4474,183582.86732863783
4475,160547.70641961746
4476,215795.5686036004
4477,269631.26743645966
4478,186753.5700847974
4479,281261.11700345465
4480,279323.85115120927
4481,276976.097941187
4482,230755.2175950063
4483,148859.36577222348
4484,205752.66999512835
4485,170710.64660180002
4486,152983.49224702938
4487,197140.5257179273
4488,160870.25877023186
4489,190929.39852832895
4490,120104.36981629666
4491,383477.3005198061
4492,173349.1280822008
4493,158315.100359343
4494,290598.7044402524
4495,163354.4440129895
4496,320301.14075118885
4497,153345.67182767543
4498,295228.4479052262
4499,267520.0421216862
4500,267576.6055194382
4501,139882.68445094637
4502,150638.24046062562
4503,193274.7727316089
4504,297040.9056763272
4505,271069.5918948203
4506,211447.7298784456
4507,177182.57383620171
4508,235871.91115465362
4509,242958.11028500705
4510,167994.48315509062
4511,299652.5739824961
4512,244258.2283594269
4513,248454.31532151063
4514,270852.05715786107
4515,201043.77417544648
4516,289505.05907845654
4517,146874.23236761466
4518,143097.7302326328
4519,313084.34787810093
4520,186816.50166540555
4521,358173.20272111177
4522,128732.50536261122
4523,128401.23042001393
4524,87222.2847694662
4525,321744.1947650938
4526,172737.48865567983
4527,151728.52334725996
4528,132311.41005652334
4529,169295.3672226262
4530,183767.78947135553
4531,398376.2955301661
4532,241047.49402088395
4533,175256.25283267014
4534,123589.20517179192
4535,76857.51482470508
4536,142344.857590455
4537,187396.83467296994
4538,306295.43346566346
4539,209995.7178253735
4540,153812.81664307648
4541,167745.42030627257
4542,210366.49829794178
4543,154868.1650000698
4544,377712.53723298974
4545,382573.66590413667
4546,311141.67638638284
4547,134348.06246023043
4548,170166.80533072967
4549,376472.00875315286
4550,109564.05824014766
4551,290275.9423344306
4552,344701.10454128514
4553,211137.24943795876
4554,368739.3671743714
4555,174865.3938509628
4556,195916.59897224072
4557,171257.7420151803
4558,232210.97804415267
4559,284401.91763912997
4560,126551.39387179869
4561,208983.08557593345
4562,188911.23366113481
4563,173326.90232070273
4564,220715.70172260862
4565,386911.8079826446
4566,229176.29594964258
4567,208392.6450803066
4568,241561.91716365388
4569,251224.48044382173
4570,118495.69639861699
4571,158459.683374367
4572,425190.05821222457
4573,176814.04620352946
4574,180715.42692651763
4575,186039.63626311318
4576,222125.36695151625
4577,133600.2038745424
4578,229576.97262980585
4579,151934.92181115306
4580,209865.95100220002
4581,166279.70078413736
4582,225189.4752711563
4583,191660.43628918324
4584,279187.3673463071
4585,209245.28815144417
4586,194994.26601393166
4587,336708.9245183551
4588,193232.27365819458
4589,365013.81190451526
4590,234882.01177648877
4591,109322.6928375805
4592,143502.67836850425
4593,363658.29314382916
4594,159691.8483718563
4595,120217.4383022332
4596,300585.3532329701
4597,259609.30307619023
4598,309346.6356375685
4599,157706.32559574855
4600,161886.50585458346
4601,447842.3631527661
4602,416480.66416711203
4603,241939.85762720273
4604,275938.36144674005
4605,187064.703260614
4606,204304.7768146744
4607,259038.2090561729
4608,184087.4970396242
4609,115840.8462616589
4610,198251.1890177083
4611,319863.0939205345
4612,332796.7037763856
4613,208743.63266510706
4614,211130.15400909854
4615,294508.0846995495
4616,354585.78175445186
4617,391932.4014570046
4618,206747.66082045564
4619,167566.30400676554
4620,112958.28757280704
4621,244111.85556378978
4622,119050.5297011042
4623,169514.90754643577
4624,182452.57007541743
4625,154188.3056035774
4626,375933.60396301426
4627,186252.19228314955
4628,181490.9633340539
4629,288103.5966698274
4630,189915.3849610717
4631,224011.24932547222
4632,434714.1895771724
4633,142548.50652087101
4634,294337.6109486522
4635,184841.55601316717
4636,266465.8740981536
4637,206723.7614718673
4638,193235.04866021196
4639,145984.40717800742
4640,154770.8354922301
4641,190657.99056377527
4642,258123.40030285742
4643,138115.65190594803
4644,139350.12895119053
4645,231712.12408040022
4646,206887.46305743037
4647,218585.68226591448
4648,302746.62102781044
4649,149317.9398959307
4650,156265.926478395
4651,168617.62419784052
4652,127412.87037505643
4653,231919.18359880577
4654,131335.49691668715
4655,186075.8128917579
4656,132153.8503687845
4657,150068.75094749362
4658,156445.86907561668
4659,197083.7147573383
4660,168428.09297315468
4661,228459.95110262252
4662,136498.30786950552
4663,288979.86200785375
4664,156554.85497353403
4665,207823.57538773413
4666,193995.83979438082
4667,278507.6626973787
4668,185929.68652283677
4669,341260.05707352335
4670,195003.70160499358
4671,157657.5652076761
4672,158155.5318116379
4673,300267.1845474826
4674,191702.25056971438
4675,142476.71151667833
4676,230625.3635956431
4677,258458.7083682084
4678,126347.312904713
4679,152937.23184918702
4680,125142.03584052855
4681,246182.831481827
4682,164796.82639844387
4683,147991.96712085363
4684,156881.14677596727
4685,460495.8293435916
4686,323795.9126710253
4687,128438.04787941353
4688,178902.30329261406
4689,125587.59738179558
4690,127483.20393731873
4691,166835.51982422834
4692,212615.3317585417
4693,162144.64312823818
4694,316346.2128271001
4695,152285.7976752361
4696,315873.47115990845
4697,229124.02186124347
4698,212543.1809743979
4699,199915.11722862232
4700,108550.49708838167
4701,245470.72831174222
4702,147657.81891368714
4703,193111.57128967327
4704,181035.14868627154
4705,234892.86239512012
4706,216039.63832242516
4707,185127.35831945788
4708,349956.2172929573
4709,342114.5496240282
4710,161303.4141292371
4711,346560.4230522726
4712,145734.40650419352
4713,355494.9192825
4714,213502.29742150087
4715,179219.78543528196
4716,153031.9237115358
4717,196095.10023709456
4718,274301.48595675064
4719,152695.7924932966
4720,151329.73489188234
4721,169479.76527917277
4722,186582.62659076057
4723,218249.40981776814
4724,156913.75865568558
4725,69109.58771567742
4726,172193.50221105915
4727,313231.9639121167
4728,299192.41858746414
4729,172376.87394643
4730,207477.7310418278
4731,183124.8853840388
4732,385214.32826070464
4733,185029.17430658996
4734,157201.75649323963
4735,119749.90445700893
4736,172688.04635531592
4737,298717.18855653773
4738,200334.8124888911
4739,248772.18396166095
4740,210240.91268298696
4741,234954.61574205698
4742,153347.93084298057
4743,315032.8944588516
4744,304257.20493928087
4745,214410.87338108837
4746,152925.87942114583
4747,188825.87386587347
4748,174999.3451387419
4749,114847.53384711166
4750,263168.6883540294
4751,151648.24616453474
4752,391119.30029324663
4753,223265.6376457359
4754,154793.54016167892
4755,127526.01534020394
4756,171810.96024520724
4757,254095.31834676527
4758,346875.39584319957
4759,123324.09710305539
4760,306140.35977958696
4761,182108.60371862684
4762,321399.8008895856
4763,153716.28373672607
4764,211861.16076774168
4765,258228.07626171038
4766,201540.91209551654
4767,168360.20516131868
4768,156483.1009951292
4769,145961.3433312908
4770,209044.48354734186
4771,145977.99741061794
4772,197584.01219791063
4773,285602.5028983272
4774,213895.52660006259
4775,148797.79370933637
4776,139993.7517724008
4777,157241.3227443615
4778,200169.78730215746
4779,214105.19384867596
4780,225243.38258913226
4781,177076.15128052037
4782,181675.28933792684
4783,199208.81354142423
4784,137435.14024396206
4785,447230.68254897057
4786,176509.8480728867
4787,155436.48224457676
4788,162756.3698999643
4789,190727.13276752472
4790,142887.0298494604
4791,396486.71003030194
4792,236529.45456418378
4793,121918.54082182204
4794,91493.75928124253
4795,219529.30880215755
4796,169250.86999187298
4797,296086.2600918122
4798,279417.53314352
4799,211186.07742027903
4800,125561.35136247189
4801,258634.9985878635
4802,163836.6479573533
4803,233780.03433002287
4804,210196.52912019414
4805,361297.77231737383
4806,178506.56063659023
4807,332455.53678877687
4808,356409.5301147974
4809,167857.2109118051
4810,384953.2557585886
4811,202156.52877872894
4812,188887.37247344689
4813,190507.55907227952
4814,171980.56555450766
4815,240716.37186654308
4816,318038.0900332008
4817,139691.1202247527
4818,267017.0292634886
4819,219643.2083219387
4820,261203.398456251
4821,211603.3133127813
4822,194926.63936590147
4823,211610.38267910312
4824,139465.5802355159
4825,312017.04371728445
4826,150744.0350692592
4827,291266.29617883224
4828,187274.09121116402
4829,261121.68021176293
4830,194678.06400020514
4831,201424.05407691214
4832,178504.0077243111
4833,184975.1717555907
4834,155646.08965701982
4835,151831.86228883482
4836,389930.4814580213
4837,213479.64544976995
4838,167169.7883914401
4839,332626.9151958346
4840,189813.3050611759
4841,147883.43130240022
4842,182822.44789494376
4843,121459.71998818225
4844,190522.07875605978
4845,289649.89953639166
4846,179067.6341638824
4847,190967.31348653242
4848,349318.9384090677
4849,167675.63119329084
4850,182344.37473735507
4851,318804.4977194822
4852,411779.46564024873
4853,216889.39706496563
4854,114093.6675860452
4855,223586.93924480153
4856,180127.44745002186
4857,134724.53602544105
4858,295227.39604133344
4859,146191.94380383354
4860,110283.69053547645
4861,136516.93581978575
4862,136883.1978802561
4863,182200.08436266345
4864,300945.17309214064
4865,228842.7049001649
4866,327263.08428521047
4867,325992.4882318666
4868,287401.4679690316
4869,201651.37207724163
4870,78419.54934249453
4871,312826.08527635486
4872,196171.53203962083
4873,161664.59869860805
4874,183370.9062032694
4875,154072.1246169022
4876,118107.40814740043
4877,254664.24242758245
4878,157924.547397542
4879,138291.8029162567
4880,368510.84286054363
4881,284879.37141837506
4882,239874.52067196116
4883,212198.5145222978
4884,319060.4621895196
4885,186957.9011999479
4886,295622.0057549117
4887,182240.29093580123
4888,192214.89321614252
4889,262906.55981848185
4890,199792.6673601792
4891,214453.21344886866
4892,169671.90436406527
4893,147580.87910545932
4894,335494.3200133078
4895,156815.02690368713
4896,153253.767654044
4897,372613.34885304945
4898,271137.34698747465
4899,162856.25861968816
4900,241802.41945126097
4901,464519.03790929593
4902,347583.34185936174
4903,159613.50356057216
4904,143084.65669958288
4905,189681.7240674752
4906,228572.41278108524
4907,195395.02582221813
4908,144618.49796996827
4909,127519.29441328601
4910,254942.20328625003
4911,147768.77660246866
4912,86698.03322549572
4913,200074.36595295652
4914,398607.84058337106
4915,139780.92482198254
4916,136276.8540744162
4917,176669.231119291
4918,188937.5860552193
4919,140156.2938368613
4920,119403.3896331652
4921,187036.04036138672
4922,258770.57247679497
4923,161122.66677188023
4924,187067.9089774251
4925,176726.43665742286
4926,282532.3875013819
4927,117158.98158686057
4928,297947.65506083186
4929,125057.3458133908
4930,310125.39684304316
4931,171812.96195921247
4932,197455.64193080043
4933,152739.94857940878
4934,164425.6288443003
4935,173958.0006926936
4936,255333.18144728246
4937,119079.46282816578
4938,172720.8741631722
4939,155643.5782458499
4940,383937.3067137033
4941,148011.4478712188
4942,224489.9587418849
4943,154806.3734832014
4944,150714.90764611785
4945,356880.32504585973
4946,189949.84414904343
4947,141254.035581297
4948,360446.7489022792
4949,127362.02237268825
4950,403392.3774404028
4951,181873.1649328356
4952,145300.294741013
4953,187633.3821912349
4954,356980.6974370411
4955,151451.38142890518
4956,264228.34532275464
4957,159056.0018941208
4958,196526.54319568325
4959,247324.88731744472
4960,87693.797009417
4961,353565.0259658869
4962,110957.64168757171
4963,285531.9604847574
4964,182391.7160748211
4965,512217.01402548054
4966,196861.74227057144
4967,168448.94920230802
4968,326080.92415417655
4969,199546.9343771237
4970,237321.52201222107
4971,208917.03382521824
4972,170716.52123470817
4973,224787.95490447336
4974,127837.06153667829
4975,337429.2389939072
4976,134487.08096827945
4977,172368.93346670762
4978,261192.38872801478
4979,236402.6909908104
4980,434536.58973029844
4981,153599.41849340042
4982,134674.49081789737
4983,286975.58164744487
4984,148198.58274551528
4985,430375.3737628434
4986,276435.9266845755
4987,167660.80761125675
4988,207741.27018793934
4989,183218.66298993875
4990,212023.86655407105
4991,205338.41367735525
4992,175124.76480666437
4993,136138.93172707793
4994,267549.7907520268
4995,170253.79205904857
4996,384305.6569033936
4997,145058.64750488827
4998,189316.6054954555
4999,273113.36792071024
